Codigo,Fabricante,Descricao dos Produtos,UN,EAN/GTIN,Quantidade,Valor,Contar Nome,Contar Barcode,EAN SEARCH,TÍTULO
14396,LORENZETTI,RESIST BD 4TEMP 220V 6800W,UN-UN,7896451845092,7,"42,90",1,1,https://www.ean-search.org/?q=7896451845092,
1039,FAME,RESIST CLIMA TEMPERADO 127V (0021),UN-UN,7896039700218,2,"14,90",1,1,https://www.ean-search.org/?q=7896039700218,
1041,FAME,RESIST CLIMA TEMPERADO 127V (0579),UN-UN,7896039705794,6,"24,90",1,1,https://www.ean-search.org/?q=7896039705794,
1040,FAME,RESIST CLIMA TEMPERADO 220V (0022),UN-UN,7896039700225,31,"11,90",1,1,https://www.ean-search.org/?q=7896039700225,
18932,CORONA,RESIST CORONA HYDRA FIT 5500W,UN-UN,7896650402355,2,"25,50",1,1,https://www.ean-search.org/?q=7896650402355,
18933,CORONA,RESIST CORONA HYDRALAR 4T 5500W,UN-UN,7896650414891,10,"24,50",1,1,https://www.ean-search.org/?q=7896650414891,
14951,LORENZETTI,RESIST EVOLUTION 5500W 127V (3055-T),UN-UN,7896451840271,14,"37,90",1,1,https://www.ean-search.org/?q=7896451840271,
18859,CORONA,RESIST HIDRA MINHA DUCHA 5500W 127V,UN-UN,7891071772001,,"29,90",1,1,https://www.ean-search.org/?q=7891071772001,
18857,CORONA,RESIST HIDRA OPTIMA 5500W 127V,UN-UN,7896650400733,11,"29,90",1,1,https://www.ean-search.org/?q=7896650400733,
18858,CORONA,RESIST HIDRA SPOT 8T 5500W 127V,UN-UN,7896650401334,11,"27,90",1,1,https://www.ean-search.org/?q=7896650401334,
19731,CORONA,RESIST ND/OPTMA ELETRI/STAR 5500W 127V,UN-UN,SEM GTIN,,"17,90",1,,,
19735,CORONA,RESIST SPCE/SMART/MEGA 4T 5500W 127V,UN-UN,7891071652105,4,"29,90",1,1,https://www.ean-search.org/?q=7891071652105,
19733,CORONA,RESIST SQUARE/POLO/QUADRATTA 5500W 127W,UN-UN,SEM GTIN,22,"23,90",1,,,
719,LORENZETTI,RESISTENC FUTURA 5400W 127V,UN-UN,7896451822864,,"43,50",1,1,https://www.ean-search.org/?q=7896451822864,
716,LORENZETTI,RESISTENCIA 0 55 127V 4600W,UN-UN,7896451800442,22,"24,50",1,1,https://www.ean-search.org/?q=7896451800442,
5852,LORENZETTI,RESISTENCIA 127/5500 B.D 4 TEMPERATURAS,UN-UN,7896451845085,100,"42,90",1,1,https://www.ean-search.org/?q=7896451845085,
6830,SINTEX,RESISTENCIA 127/5500W 4 TEMPERATURA,UN-UN,7896697801265,45,"28,50",1,1,https://www.ean-search.org/?q=7896697801265,
1254,FAME,RESISTENCIA 127V 5400W 4TEMPERATURAS,UN-UN,7896039717896,17,"39,90",1,1,https://www.ean-search.org/?q=7896039717896,
15967,LORENZETTI,RESISTENCIA 127V 5500W DUO SHO,UN-UN,7896451856975,8,"45,00",1,1,https://www.ean-search.org/?q=7896451856975,
696,LORENZETTI,RESISTENCIA 127V 5500W TOP JET,UN-UN,SEM GTIN,,"25,90",1,,,
21831,LORENZETTI,RESISTENCIA 127W 4800W P/TORNEIRA LORENZ,UN-UN,,3,"26,90",1,,,
1250,FAME,RESISTENCIA 1602,UN-UN,7896039716028,10,"24,90",1,1,https://www.ean-search.org/?q=7896039716028,
16016,LORENZETTI,RESISTENCIA 4T LORENULTRA 127V 5500W,UN-UN,7896451876683,2,"38,90",1,1,https://www.ean-search.org/?q=7896451876683,
6074,CORONA,RESISTENCIA 5400W 127V,UN-UN,7891071442102,,"14,90",1,1,https://www.ean-search.org/?q=7891071442102,
21546,LORENZETTI,RESISTENCIA 5500W TRADI�AO 127W,UN-UN,7896451800510,7,"37,50",1,1,https://www.ean-search.org/?q=7896451800510,
19760,LORENZETTI,RESISTENCIA ACQUA ULTRA 127/5500,UN-UN,7896451864048,6,"79,00",1,1,https://www.ean-search.org/?q=7896451864048,
7574,LORENZETTI,RESISTENCIA ADVANCED 127V 5500W,UN-UN,7896451837356,15,"45,50",1,1,https://www.ean-search.org/?q=7896451837356,
15051,CORONA,RESISTENCIA BANHAO 127V 5500W,UN-UN,7891071492107,12,"24,90",1,1,https://www.ean-search.org/?q=7891071492107,
4574,CORONA,RESISTENCIA BANHAO POWER 127/5500W,UN-UN,SEM GTIN,1,"26,50",1,,,
6788,FAME,RESISTENCIA DE AQUECEDOR,UN-UN,,9,"16,90",1,,,
19991,LORENZETTI,RESISTENCIA DE DUCHA HIGI 400W 127V,UN-UN,7896451835055,2,"34,50",1,1,https://www.ean-search.org/?q=7896451835055,
11370,CORONA,RESISTENCIA DSS 127V 4400W (70005),UN-UN,7891071202102,3,"18,90",1,1,https://www.ean-search.org/?q=7891071202102,
4565,CORONA,RESISTENCIA DSS ART TURBO 127/5500W,UN-UN,7891071582105,14,"18,90",1,1,https://www.ean-search.org/?q=7891071582105,
21715,W.I DISTRIBUIDORA,"RESISTENCIA ESPIRAL 1,000W C/TERMINAL",UN-UN,,,"8,90",1,,,
15497,SAINTS,RESISTENCIA FOGAREIRO 110V LLRF001,UN-UN,SEM GTIN,,"9,90",1,,,
2938,METALURGICA ROA,RESISTENCIA FOGAREIRO ELETRICO,UN-UN,SEM GTIN,1,"14,90",1,,,
6072,CORONA,RESISTENCIA GORDUCHA 4T 127V 5450W,UN-UN,7891071452101,1,"23,50",1,1,https://www.ean-search.org/?q=7891071452101,
19732,CORONA,RESISTENCIA HIT 5500W 127V,UN-UN,SEM GTIN,7,"21,00",1,,,
18812,LORENZETTI,"RESISTENCIA LOREN DUO SHOW 6,800 220V",UN-UN,7896451856982,,"45,00",1,1,https://www.ean-search.org/?q=7896451856982,
7568,LORENZETTI,RESISTENCIA LORENULTRA 127/5500W,UN-UN,7896451862853,29,"25,90",1,1,https://www.ean-search.org/?q=7896451862853,
6762,LORENZETTI,RESISTENCIA LORENULTRA 220/5.500W,UN-UN,7896451862877,,"23,90",1,1,https://www.ean-search.org/?q=7896451862877,
710,LORENZETTI,RESISTENCIA LORENZETTI 127V 5500W,UN-UN,7896451800459,163,"24,50",1,1,https://www.ean-search.org/?q=7896451800459,
15758,CORONA,RESISTENCIA MEGA BANHO 127V 5500,UN-UN,7891071472109,3,"25,90",1,1,https://www.ean-search.org/?q=7891071472109,
9249,SINTEX,RESISTENCIA P/DUCHA 127V 5500 SINTEX,UN-UN,7896697800213,78,"21,90",1,1,https://www.ean-search.org/?q=7896697800213,
19734,CORONA,RESISTENCIA SAFIRA BIVOLT,UN-UN,SEM GTIN,10,"23,90",1,,,
20333,SAINTS,RESISTRO RAMAL 2001 CONTINENTAL,UN-UN,SEM GTIN,28,"11,90",1,,,
9088,LORENZETTI,RESIT MD/RELAX/JET/ 5400W,UN-UN,SEM GTIN,,"6,50",1,,,
20969,LORENZETTI,RESITENCIA LORENULTRA 127/4600,UN-UN,7896451862846,,"22,90",1,1,https://www.ean-search.org/?q=7896451862846,
11392,PUXADORES,RESPIRADOR 4 BRANCO,UN-UN,,40,"5,90",1,,,
20776,PUXADORES,RESPIRADOR 4 MARFIM,UN-UN,,33,"5,90",1,,,
11391,PUXADORES,RESPIRADOR ARMARIO 3 C/2 MARROM,UN-UN,,69,"3,50",1,,,
11393,PUXADORES,RESPIRADOR ARMARIO 4 MR C/2,UN-UN,SEM GTIN,36,"5,90",1,,,
8390,PUXADORES,RESPIRADOR BRANCO C/2,UN-UN,SEM GTIN,,"2,50",1,,,
14355,PUXADORES,RESPIRADOR BRANCO GRANDE C/2,UN-UN,SEM GTIN,,"3,90",1,,,
14352,PUXADORES,RESPIRADOR BRANCO MEDIO C/2,UN-UN,SEM GTIN,,"2,40",1,,,
14350,PUXADORES,RESPIRADOR BRANCO PEQUENO C/2,UN-UN,SEM GTIN,,"1,60",1,,,
14356,PUXADORES,RESPIRADOR MARROM GRANDE C/2,UN-UN,SEM GTIN,,"3,90",1,,,
14354,PUXADORES,RESPIRADOR MARROM MEDIO C/2,UN-UN,SEM GTIN,,"2,40",1,,,
14351,PUXADORES,RESPIRADOR MARROM PEQUENO C2,UN-UN,SEM GTIN,,"1,60",1,,,
11390,PUXADORES,RESPIRO DE ARMARIO N3 BR C/2,UN-UN,SEM GTIN,40,"3,50",1,,,
15731,CENSI,RESTRITOR DE VAZAO 8L/MIN BR(9593-1),UN-UN,7898128474741,1,"5,50",1,1,https://www.ean-search.org/?q=7898128474741,
1503,PERLEX (TRADICAO),"RETENCAO COM MOLA PN16 1"" 4443",UN-UN,,2,"42,00",1,,,
1502,PERLEX (TRADICAO),RETENCAO COM MOLA PN16 3/4,UN-UN,,,"31,90",1,,,
21290,JAPI,RETENFLUX P/ESGOTO 100MM,UN-UN,7894023052268,2,"42,50",1,1,https://www.ean-search.org/?q=7894023052268,
4356,CENSI,RETENTOR DO EIXO ACION/REG DOCOL 1.1/2,UN-UN,7898128472105,10,"3,90",1,1,https://www.ean-search.org/?q=7898128472105,
17369,DEXCO,RETENTOR HIDRA MAX 4162020,UN-UN,SEM GTIN,1,"8,50",1,,,
21379,CENSI,RETENTOR TAMPA FRONTAL VALV/HYDRA,UN-UN,7898128471375,44,"3,90",1,1,https://www.ean-search.org/?q=7898128471375,
18531,"WESTER ""ETILUX""",RETIFICA ELETR C/60 PCS,UN-UN,7897186007946,1,"182,00",1,1,https://www.ean-search.org/?q=7897186007946,
21896,TEKWELD,RETINA 3.0 MASCARA DE SOLDA AUTOMATICA,UN-UN,,8,"269,00",1,,,
14899,REDE ELETRICA,REX P/1 ROLDANA,UN-UN,SEM GTIN,,"11,50",1,,,
14900,REDE ELETRICA,REX P/2 ROLDANAS,UN-UN,SEM GTIN,,"12,90",1,,,
14901,REDE ELETRICA,REX P/3 ROLDANAS,UN-UN,SEM GTIN,2,"14,90",1,,,
14902,REDE ELETRICA,REX P/4 ROLDANAS,UN-UN,SEM GTIN,,"19,90",1,,,
11222,RODIZIO KMB,RFBR 210 BP PTA,UN-UN,SEM GTIN,,"5,90",1,,,
218,RODIZIO KMB,RFBR 312 BP PTA,UN-UN,SEM GTIN,,"12,50",1,,,
4227,MAR-GIRUS,RFE 1316 6POP RELE 1000BIV 13626,UN-UN,7890428136268,,"26,50",1,1,https://www.ean-search.org/?q=7890428136268,
18233,RODIZIO KMB,RGB 114 PP PTA,UN-UN,7908330400121,3,"3,90",1,1,https://www.ean-search.org/?q=7908330400121,
11219,RODIZIO KMB,RGB 114 PS CROMADO,UN-UN,7908330400152,34,"4,90",1,1,https://www.ean-search.org/?q=7908330400152,
11223,RODIZIO KMB,RGBL 210 BR PTA,UN-UN,SEM GTIN,,"6,90",1,,,
11224,RODIZIO KMB,RGBL 210 FR BP PTA,UN-UN,SEM GTIN,,"9,90",1,,,
18237,RODIZIO KMB,RGBL 210 PP PTA P,UN-UN,SEM GTIN,,"5,50",1,,,
18236,RODIZIO KMB,RGBML 158 PP PTA,UN-UN,SEM GTIN,,"3,50",1,,,
11220,RODIZIO KMB,RGBR 312 BP PTA,UN-UN,SEM GTIN,,"16,90",1,,,
18234,RODIZIO KMB,RGBR 312 FR BP CZA,UN-UN,SEM GTIN,,"19,90",1,,,
11221,RODIZIO KMB,RGBR 412 BP PTA,UN-UN,SEM GTIN,,"19,90",2,,,
18235,RODIZIO KMB,RGBR 412 BP PTA,UN-UN,SEM GTIN,,"16,90",2,,,
11218,RODIZIO KMB,RGEL 210BP PTA,UN-UN,SEM GTIN,,"6,90",1,,,
217,RODIZIO KMB,RGER 312 BP PTA,UN-UN,SEM GTIN,,"15,90",1,,,
15743,CORTAG,RISCADOR DE AZULEIJO ENCARTELADO,UN-UN,7897451460650,21,"16,50",1,1,https://www.ean-search.org/?q=7897451460650,
5641,CORTAG,RISCADOR DE FORMICA,UN-UN,7897451467260,15,"39,90",1,1,https://www.ean-search.org/?q=7897451467260,
7945,PISA,RISCADOR DE WIDEA 5/16 EDUS,UN-UN,,,"9,50",1,,,
16130,INTECH,ROCADEIRA GASOLINA SKIM 3000,UN-UN,,,"682,00",1,,,
20989,INTECH,RO�ADEIRA A GASOLINA,UN-UN,7898632330403,,"899,00",1,1,https://www.ean-search.org/?q=7898632330403,
5919,METALOSA,RODA C/PENEU C/CAMARA 3,UN-UN,7893223001298,,"45,90",1,1,https://www.ean-search.org/?q=7893223001298,
5920,METALOSA,RODA C/PNEU MACICO,UN-UN,SEM GTIN,,"31,90",1,,,
14014,RACUIA/TERUYA,RODA CARRINHO DE FEIRA REFORCADA,UN-UN,7898958267032,2,"4,50",1,1,https://www.ean-search.org/?q=7898958267032,
22058,GLOBAL ATACADO,RODA DE CARRINHO DE COMPRAS,UN-UN,7898626801131,44,"11,90",1,1,https://www.ean-search.org/?q=7898626801131,
21389,SAINTS,RODA DE CARRINHO FEIRA PEQUENO COLOR,UN-UN,SEM GTIN,1,"2,50",1,,,
3698,GREK (BICICLETAS),RODA LATERAL 14/20 REGULAVEL,UN-UN,7896482603432,3,"47,50",1,1,https://www.ean-search.org/?q=7896482603432,
3688,GREK (BICICLETAS),RODA LIVRE 20D IMPORTADA,UN-UN,,11,"18,90",1,,,
3704,GREK (BICICLETAS),RODA LIVRE 6VELOCIDADES FOX JF1,UN-UN,7899878500353,9,"62,00",1,1,https://www.ean-search.org/?q=7899878500353,
5921,METALOSA,RODA P/PNEU CAMARA 2.50X8,UN-UN,SEM GTIN,,"23,90",1,,,
5437,FELINA,RODAS DE PLASTICO,UN-UN,SEM GTIN,1,"7,90",1,,,
5633,CORTAG,RODEL 30MM,UN-UN,7897451452013,1,"9,50",1,1,https://www.ean-search.org/?q=7897451452013,
5638,CORTAG,RODEL 80MM,UN-UN,7897451452006,,"14,90",1,1,https://www.ean-search.org/?q=7897451452006,
8352,CORTAG,RODEL 80MM DUPLO,UN-UN,7897451462050,22,"33,00",1,1,https://www.ean-search.org/?q=7897451462050,
5634,CORTAG,RODEL CG 40,UN-UN,SEM GTIN,,"8,90",1,,,
19704,CORTAG,RODEL INJETOR ZINCADO 80MM-07MM,UN-UN,7897451413502,,"19,90",1,1,https://www.ean-search.org/?q=7897451413502,
8078,IRWIN,RODEL P/P10,UN-UN,,2,"8,50",1,,,
7890100103403,ASSESSOLAR,RODINHO DE PIA,UN-UN,,,"2,90",2,,,
20822,ASSESSOLAR,RODINHO DE PIA,UN-UN,7896321706034,24,"4,90",2,1,https://www.ean-search.org/?q=7896321706034,
4042,MONOFIL,RODINHO MONOFIL,UN-UN,,,"5,90",1,,,
5289,ARCOM,RODINHO P/PIA,UN-UN,7896314798657,5,"8,50",2,1,https://www.ean-search.org/?q=7896314798657,
17546,GLOBAL ATACADO,RODINHO P/PIA,UN-UN,7899600909003,2,"5,90",2,1,https://www.ean-search.org/?q=7899600909003,
20389,RODILINE,RODIZIA SGPLF 158PP,UN-UN,7898115745786,48,"15,50",1,1,https://www.ean-search.org/?q=7898115745786,
13909,RACUIA/TERUYA,RODIZIO BASE FIXA 210 PP RODILINE,UN-UN,7898621340383,,"5,50",1,1,https://www.ean-search.org/?q=7898621340383,
14878,RACUIA/TERUYA,RODIZIO BASE FIXA 312 PP RODILINE,UN-UN,7898621340512,1,"12,90",1,1,https://www.ean-search.org/?q=7898621340512,
13130,RACUIA/TERUYA,RODIZIO BASE GIRAT 210 CINZA,UN-UN,7898621341274,,"12,90",1,1,https://www.ean-search.org/?q=7898621341274,
3105,RODIZIO,RODIZIO BASE GIRAT 210 PP C/FREIO RODILE,UN-UN,7898621342134,,"14,50",1,1,https://www.ean-search.org/?q=7898621342134,
14024,RODIZIO,RODIZIO BASE GIRAT 210 PP C/PARAFUSO ROD,UN-UN,7898621342714,,"10,50",1,1,https://www.ean-search.org/?q=7898621342714,
14023,RACUIA/TERUYA,RODIZIO BASE GIRAT 210 PP RODILINE,UN-UN,7898621341281,,"14,50",1,1,https://www.ean-search.org/?q=7898621341281,
17509,RACUIA/TERUYA,RODIZIO BASE GIRAT 312 C/PARAFUSO CZ ROD,UN-UN,7898621342806,,"23,90",1,1,https://www.ean-search.org/?q=7898621342806,
17520,RODIZIO,RODIZIO BASE GIRAT 312 PP C/PARAFUSO ROD,UN-UN,7898621342837,30,"26,90",1,1,https://www.ean-search.org/?q=7898621342837,
12704,RODILINE,RODIZIO BASE GIRAT 312 SGPL PP,UN-UN,7898621341472,21,"34,90",1,1,https://www.ean-search.org/?q=7898621341472,
16510,RACUIA/TERUYA,RODIZIO BASE GIRAT 412 PP C/PARAFUSO ROD,UN-UN,7898621342912,,"19,90",1,1,https://www.ean-search.org/?q=7898621342912,
21329,PJ INDUSTRIA,RODIZIO BASE GIRATORIO 2 SILICONE,UN-UN,7899817008933,9,"12,90",1,1,https://www.ean-search.org/?q=7899817008933,
14549,PJ INDUSTRIA,RODIZIO BASE GIRATORIO 3 SILICONE,UN-UN,7899817017102,35,"37,50",1,1,https://www.ean-search.org/?q=7899817017102,
574,PJ INDUSTRIA,RODIZIO BICAMA 50MM METAL,UN-UN,7899817009374,7,"3,30",1,1,https://www.ean-search.org/?q=7899817009374,
578,PJ INDUSTRIA,RODIZIO BICAMA 50MM PLASTICIO,UN-UN,7899817009381,42,"1,40",1,1,https://www.ean-search.org/?q=7899817009381,
22160,COLSON,RODIZIO BLACK FIXO 1.5/8 (6046),UN-UN,7898505233671,22,"9,50",1,1,https://www.ean-search.org/?q=7898505233671,
22161,COLSON,RODIZIO BLACK FIXO 1.5/8`30KG (6234),UN-UN,7898505234289,3,"9,50",1,1,https://www.ean-search.org/?q=7898505234289,
22166,COLSON,RODIZIO BLACK FIXO 2�50KG (6049),UN-UN,7898505233701,25,"10,90",1,1,https://www.ean-search.org/?q=7898505233701,
22165,COLSON,RODIZIO BLACK FIXO 2�50KG (6237),UN-UN,7898505234319,13,"10,90",1,1,https://www.ean-search.org/?q=7898505234319,
22154,COLSON,RODIZIO BLACK GIRAT 1.5/8 30KG (6045),UN-UN,7898505233664,18,"11,90",1,1,https://www.ean-search.org/?q=7898505233664,
22155,COLSON,RODIZIO BLACK GIRAT 1.5/8 30KG (6233),UN-UN,7898505234272,4,"11,90",1,1,https://www.ean-search.org/?q=7898505234272,
22156,COLSON,RODIZIO BLACK GIRAT 1.5/8 C/FREIO 30KG,UN-UN,7898505234296,2,"14,90",2,1,https://www.ean-search.org/?q=7898505234296,
22159,COLSON,RODIZIO BLACK GIRAT 1.5/8 C/FREIO 30KG,UN-UN,7898505233688,4,"14,90",2,1,https://www.ean-search.org/?q=7898505233688,
22163,COLSON,RODIZIO BLACK GIRAT 2�50KG (6048),UN-UN,7898505233695,4,"13,50",1,1,https://www.ean-search.org/?q=7898505233695,
22162,COLSON,RODIZIO BLACK GIRAT 2�50KG (6236,UN-UN,7898505234302,2,"13,50",1,1,https://www.ean-search.org/?q=7898505234302,
22164,COLSON,RODIZIO BLACK GIRAT C/FREIO 2`50KG 6050,UN-UN,7898505233718,6,"18,50",1,1,https://www.ean-search.org/?q=7898505233718,
10173,OVERTIME,RODIZIO CHAPA BG P/GELED/FOGAO (14.0002),UN-UN,7896202400532,9,"33,00",1,1,https://www.ean-search.org/?q=7896202400532,
10172,OVERTIME,RODIZIO CHAPA BR P/GELED/FOGAO (14.0001),UN-UN,7896202400525,13,"33,00",1,1,https://www.ean-search.org/?q=7896202400525,
10174,OVERTIME,RODIZIO CHAPA CARAM P/GELAD/FOGAO (14.00,UN-UN,7896202400549,5,"33,00",1,1,https://www.ean-search.org/?q=7896202400549,
21328,PJ INDUSTRIA,RODIZIO CORTINA ZINCADO BRANCO MET C/10,UN-UN,,90,"1,90",1,,,
20509,PERFIL METAL,RODIZIO DE CORTINA PLASTICO,UN-UN,,2,"2,90",1,,,
12184,RODIZIO,RODIZIO DUPLO C/FIBRA CHAPA C/4,UN-UN,SEM GTIN,,"6,90",1,,,
3456,RODILINE,RODIZIO FIXA 312 C/PARAF SFRE PP,UN-UN,SEM GTIN,1,"18,90",1,,,
9469,RACUIA/TERUYA,RODIZIO GEL 35MM S/FREIO TRANSP FGD008,UN-UN,7892327013466,48,"16,50",1,1,https://www.ean-search.org/?q=7892327013466,
9468,RACUIA/TERUYA,RODIZIO GEL 50MM S/FREIO FGD002,UN-UN,7892327013473,1,"11,90",1,1,https://www.ean-search.org/?q=7892327013473,
2903,RODIZIO,RODIZIO GEL BASE GIR 35MM C/TRAVA,UN-UN,7892327013428,8,"11,50",1,1,https://www.ean-search.org/?q=7892327013428,
2904,RODIZIO,RODIZIO GEL BASE GIR 50MM C/TRAVA,UN-UN,7892327013435,,"13,90",1,1,https://www.ean-search.org/?q=7892327013435,
4562,RACUIA/TERUYA,RODIZIO GEL BASE GIR 75MM C/TRAVA,UN-UN,SEM GTIN,12,"26,50",1,,,
14390,RACUIA/TERUYA,RODIZIO GEL BASE GIR 75MM S/TRAVA,UN-UN,7892327013480,20,"24,90",1,1,https://www.ean-search.org/?q=7892327013480,
22157,COLSON,RODIZIO GEL GIRAT 1.3/8 30KG CRISTAL,UN-UN,7898505231417,,"8,90",1,1,https://www.ean-search.org/?q=7898505231417,
22158,COLSON,RODIZIO GEL GIRAT C/FREIO 1.3/8 30KG,UN-UN,7898505231424,,"9,90",1,1,https://www.ean-search.org/?q=7898505231424,
14876,RODILINE,RODIZIO GIRAT 312 SGPLF PP C/FREIO,UN-UN,7898621342325,23,"55,50",1,1,https://www.ean-search.org/?q=7898621342325,
12602,RODILINE,RODIZIO GIRAT 412 C/FREIO SGPLF PP,UN-UN,SEM GTIN,26,"65,00",1,,,
11513,RODILINE,RODIZIO GIRAT 412 SGPL PP,UN-UN,7898621341793,7,"52,90",1,1,https://www.ean-search.org/?q=7898621341793,
5764,RODIZIO,RODIZIO GRANDE C/BASE 132Z RODIL,UN-UN,SEM GTIN,,"6,90",1,,,
9553,ALIANCA,RODIZIO LEVE MESA 5659 ME12,UN-UN,,2,"5,90",1,,,
9554,ALIANCA,RODIZIO LEVE MESA 7629 ME 13 ZI 017781,UN-UN,7891249017781,9,"6,50",1,1,https://www.ean-search.org/?q=7891249017781,
4842,ALIANCA,RODIZIO MESA 5629 ALIANCA,UN-UN,7891249017743,,"5,90",1,1,https://www.ean-search.org/?q=7891249017743,
3368,PJ INDUSTRIA,RODIZIO MOVEL CHAPA 38 PR PP,UN-UN,7899817009121,4,"2,50",1,1,https://www.ean-search.org/?q=7899817009121,
3358,PJ INDUSTRIA,RODIZIO MOVEL CHAPA 42 PR PP,UN-UN,7899817009138,5,"2,90",1,1,https://www.ean-search.org/?q=7899817009138,
21316,PJ INDUSTRIA,RODIZIO MOVEL CHAPA 50 PR PP,UN-UN,7899817009145,2,"6,50",1,1,https://www.ean-search.org/?q=7899817009145,
21326,PJ INDUSTRIA,RODIZIO MOVEL CHAPA L 38 PR PP,UN-UN,7899817009206,3,"3,90",1,1,https://www.ean-search.org/?q=7899817009206,
9594,PJ INDUSTRIA,RODIZIO MOVEL CHAPA L42 PRPP,UN-UN,7899817009213,4,"4,40",1,1,https://www.ean-search.org/?q=7899817009213,
21728,PJ INDUSTRIA,RODIZIO MOVEL CHAPA L50 PR PP,UN-UN,7899817009220,1,"4,50",1,1,https://www.ean-search.org/?q=7899817009220,
7531,PJ INDUSTRIA,RODIZIO MOVEL CHAPA U 38 PR PP,UN-UN,7899817009282,31,"4,20",1,1,https://www.ean-search.org/?q=7899817009282,
596,PJ INDUSTRIA,RODIZIO MOVEL CHAPA U 42 PR PP,UN-UN,SEM GTIN,4,"4,50",1,,,
21317,PJ INDUSTRIA,RODIZIO MOVEL CHAPA U 50 PR PP,UN-UN,7899817009305,,"3,90",1,1,https://www.ean-search.org/?q=7899817009305,
8129,PJ INDUSTRIA,RODIZIO MOVEL PINO 30 PR PP,UN-UN,7899817009039,12,"1,50",1,1,https://www.ean-search.org/?q=7899817009039,
585,PJ INDUSTRIA,RODIZIO MOVEL PINO 38 PR PP,UN-UN,7899817009046,24,"2,90",1,1,https://www.ean-search.org/?q=7899817009046,
2462,PJ INDUSTRIA,RODIZIO MOVEL PINO 42 PR PP,UN-UN,7899817062317,38,"3,50",1,1,https://www.ean-search.org/?q=7899817062317,
19577,PJ INDUSTRIA,RODIZIO MOVEL PINO 50 PR PP,UN-UN,7899817009060,9,"6,90",1,1,https://www.ean-search.org/?q=7899817009060,
19576,PJ INDUSTRIA,RODIZIO MOVEL ROSCA 5/16 42 PR PP,UN-UN,7899817014552,21,"3,90",1,1,https://www.ean-search.org/?q=7899817014552,
14918,PJ INDUSTRIA,RODIZIO MOVEL ROSCA 5/16 42 PR PP KIT C1,UN-UN,,1,"4,30",1,,,
4421,PJ INDUSTRIA,RODIZIO MOVEL ROSCA 5/16 50 PR PP,UN-UN,7899817013876,1,"5,50",1,1,https://www.ean-search.org/?q=7899817013876,
14923,PJ INDUSTRIA,RODIZIO MOVEL ROSCA 5/16 50 PR PP KIT,UN-UN,,24,"4,90",1,,,
14469,RODIZIO,"RODIZIO P/CARR CINZA PARAFUSO GIRAT 2""",UN-UN,SEM GTIN,,"10,90",1,,,
4331,PERFIL METAL,RODIZIO P/CORTINA,UN-UN,,,"0,10",1,,,
10410,RACUIA/TERUYA,RODIZIO P/CORTINA C/10 PCS,UN-UN,SEM GTIN,948,"1,90",1,,,
19610,UNIAO MUNDIAL,RODIZIO P/JANELA BALA 60MM 09/10,UN-UN,7894591609451,2,"11,50",1,1,https://www.ean-search.org/?q=7894591609451,
11917,UNIAO MUNDIAL,RODIZIO P/JANELA BALINHA 4MM PAR 694702,UN-UN,7894591016396,25,"5,50",1,1,https://www.ean-search.org/?q=7894591016396,
6225,UNIAO MUNDIAL,RODIZIO P/JANELA BALINHA 6MM (694602),UN-UN,7894591609468,4,"5,90",1,1,https://www.ean-search.org/?q=7894591609468,
11531,UNIAO MUNDIAL,RODIZIO P/JANELA NAPOL PAR,UN-UN,,,,1,,,
6224,UNIAO MUNDIAL,RODIZIO P/JANELA NAPOLEAO 6MM (694002),UN-UN,7894591609406,28,"15,50",1,1,https://www.ean-search.org/?q=7894591609406,
17281,EXTRA,RODIZIO P/JANELA PLASTICA C/4,UN-UN,,7,"4,00",1,,,
12401,GOLD,RODIZIO POLIEST S/FREIO PRETO,UN-UN,,3,"4,50",1,,,
9470,GOLD,RODIZIO POLIESTER PP 25MM S/FREIO PRETO,UN-UN,,,"2,90",1,,,
9472,GOLD,RODIZIO POLIESTER PP 30MM S/FREIO PRETO,UN-UN,,,"3,90",1,,,
10509,RODIZIO,"RODIZIO RODIL CINZA PLACA GIRAT 3""",UN-UN,SEM GTIN,,"18,90",1,,,
10510,RODIZIO,"RODIZIO RODIL CINZA PLACA GIRAT 4""",UN-UN,SEM GTIN,,"23,00",1,,,
15059,RODIZIO,"RODIZIO RODILINE GIRAT 312 PT 3""",UN-UN,SEM GTIN,,"15,50",1,,,
20661,RODILINE,RODIZIO SFPL 312 PP BASE FIXA,UN-UN,SEM GTIN,3,"9,90",1,,,
20390,RODILINE,RODIZIO SGPL 158PP,UN-UN,7898115745731,158,"11,50",1,1,https://www.ean-search.org/?q=7898115745731,
20976,RODILINE,RODIZIO SGPL 210 BP RB,UN-UN,7898115740026,,"14,90",1,1,https://www.ean-search.org/?q=7898115740026,
20401,RODILINE,RODIZIO SGPL 210 PP RB,UN-UN,7898115740170,4,"13,90",1,1,https://www.ean-search.org/?q=7898115740170,
20393,RODILINE,"RODIZIO SGPL 210,SAN RB KBT",UN-UN,SEM GTIN,21,"10,90",1,,,
5334,RODILINE,RODIZIO SGPL 310 BP RB,UN-UN,SEM GTIN,1,"18,90",1,,,
20403,RODILINE,RODIZIO SGPL 312 BP,UN-UN,SEM GTIN,23,"37,90",1,,,
20391,RODILINE,RODIZIO SGPL 3214 PPP,UN-UN,7898115745427,2,"5,50",1,1,https://www.ean-search.org/?q=7898115745427,
